Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
8.6,2.7,97.4,Advanced,2,3.062
6.7,3.3,100.0,Advanced,2,3.1739
5.3,4.0,77.44999999999999,Intermediate,1,6.021
7.8,9.7,21.25,Beginner,0,18.4016
1.7,5.3,68.5,Beginner,0,5.7373
5.5,1.6,100.0,Advanced,2,5.3605
6.4,8.8,31.599999999999994,Beginner,0,9.3574
7.7,5.8,62.75,Intermediate,1,14.1185
4.3,2.4,100.0,Advanced,2,13.4871
8.3,3.5,96.4,Advanced,2,5.3386
4.3,8.9,93.6,Advanced,2,13.3133
3.5,2.5,73.0,Beginner,0,23.8334
9.4,7.6,86.0,Advanced,2,11.266
4.0,5.8,100.0,Advanced,2,10.9111
7.9,6.6,34.75,Beginner,0,15.3968
1.6,4.1,74.35,Beginner,0,23.1767
5.7,6.8,95.0,Advanced,2,7.8184
2.5,3.8,100.0,Advanced,2,7.9495
7.5,7.9,89.2,Advanced,2,9.2869
5.2,5.0,54.1,Beginner,0,16.407
2.3,7.7,100.0,Advanced,2,8.3867
6.5,8.7,31.60000000000001,Beginner,0,9.2808
8.9,6.9,28.89999999999999,Beginner,0,24.383
7.2,4.1,97.4,Advanced,2,10.877
4.3,2.1,71.2,Beginner,0,7.3278
2.8,9.0,46.9,Beginner,0,25.5314
4.2,5.0,100.0,Advanced,2,14.177
7.0,9.1,87.8,Advanced,2,7.4146
9.9,8.2,18.549999999999997,Beginner,0,21.7895
2.0,2.6,100.0,Advanced,2,2.7708
3.0,9.8,94.4,Advanced,2,5.5281
8.9,7.9,86.4,Advanced,2,14.7409
8.1,4.0,45.550000000000004,Beginner,0,24.3975
7.0,1.1,63.550000000000004,Beginner,0,9.6161
8.7,6.0,90.6,Advanced,2,10.3048
2.8,6.8,56.800000000000004,Beginner,0,13.4849
1.3,2.0,100.0,Advanced,2,4.6012
2.8,5.6,100.0,Advanced,2,7.5876
3.9,1.1,77.5,Beginner,0,9.3393
2.6,8.3,98.2,Advanced,2,13.8887
8.0,3.7,96.6,Advanced,2,8.6594
6.0,6.1,95.8,Advanced,2,14.2332
2.4,4.3,69.85,Beginner,0,10.3725
5.6,9.8,30.700000000000003,Beginner,0,24.3953
6.2,1.3,66.25,Beginner,0,21.209
4.1,3.0,100.0,Advanced,2,3.2748
9.0,1.3,99.4,Advanced,2,12.3683
2.3,6.1,62.2,Beginner,0,10.3701
8.4,8.6,86.0,Advanced,2,11.9785
8.8,8.4,22.599999999999994,Beginner,0,13.146
9.0,2.6,96.8,Advanced,2,4.5273
1.6,3.7,100.0,Advanced,2,8.7401
9.0,8.3,85.4,Advanced,2,11.4823
1.1,5.8,68.95,Beginner,0,22.5998
6.4,2.9,100.0,Advanced,2,5.3517
2.4,5.0,100.0,Advanced,2,12.1966
6.3,3.3,56.800000000000004,Beginner,0,21.0355
2.4,4.7,68.05,Beginner,0,8.8342
1.3,3.5,100.0,Advanced,2,7.9123
9.3,6.4,29.349999999999994,Beginner,0,13.813
1.4,2.4,100.0,Advanced,2,6.2008
2.6,1.8,80.2,Beginner,0,13.1161
9.5,2.7,45.1,Beginner,0,27.1382
1.4,5.6,68.5,Beginner,0,10.7993
3.6,3.7,67.15,Beginner,0,16.7694
7.7,9.2,23.950000000000003,Beginner,0,8.3417
2.6,5.6,63.1,Beginner,0,23.6908
7.7,8.0,88.6,Advanced,2,11.0032
4.1,4.0,100.0,Advanced,2,6.5461
9.2,2.6,46.900000000000006,Beginner,0,12.9021
5.3,8.6,37.45,Beginner,0,15.353
8.6,9.7,17.650000000000006,Beginner,0,12.051
3.1,6.9,55.0,Beginner,0,22.4315
10.0,4.4,35.2,Beginner,0,8.2256
8.2,2.6,98.4,Advanced,2,14.0831
6.2,3.4,100.0,Advanced,2,2.784
1.6,6.9,61.75,Beginner,0,22.0499
5.3,4.1,57.7,Beginner,0,12.2472
1.8,7.8,56.800000000000004,Beginner,0,21.4957
9.5,2.0,48.25,Beginner,0,18.3171
7.0,9.2,87.6,Advanced,2,14.072
2.0,4.4,100.0,Advanced,2,4.0982
9.8,7.2,23.5,Beginner,0,19.3146
5.7,9.8,30.25,Beginner,0,20.9655
4.7,3.9,100.0,Advanced,2,11.8817
4.1,6.5,52.300000000000004,Beginner,0,11.5232
6.3,5.4,47.35,Beginner,0,8.1723
7.5,6.7,36.1,Beginner,0,19.936
8.2,7.8,88.0,Advanced,2,11.6892
5.8,8.1,92.2,Advanced,2,5.6797
9.6,2.5,67.65,Intermediate,1,5.0535
7.2,8.8,88.0,Advanced,2,3.8759
6.6,8.6,89.6,Advanced,2,10.6697
2.1,8.8,98.2,Advanced,2,10.1115
7.9,1.9,55.9,Beginner,0,26.8052
2.5,5.4,100.0,Advanced,2,12.3054
8.5,6.0,91.0,Advanced,2,10.99
4.5,5.2,100.0,Advanced,2,11.807
9.3,5.0,35.64999999999999,Beginner,0,25.1943
1.6,9.7,97.4,Advanced,2,10.0703
6.0,7.2,40.6,Beginner,0,25.8142
6.6,3.1,100.0,Advanced,2,6.7196
2.6,8.5,50.050000000000004,Beginner,0,13.7157
2.5,9.9,44.199999999999996,Beginner,0,22.6211
6.6,4.1,98.6,Advanced,2,3.9194
4.5,6.3,98.4,Advanced,2,8.9221
9.3,9.8,14.049999999999997,Beginner,0,14.1231
6.4,9.5,28.450000000000003,Beginner,0,24.0805
9.0,6.5,89.0,Advanced,2,9.779
2.2,2.1,100.0,Advanced,2,14.4595
2.5,2.1,79.3,Beginner,0,15.1202
8.2,3.4,69.4,Intermediate,1,8.0174
4.2,3.0,67.6,Beginner,0,13.8803
4.9,7.4,95.4,Advanced,2,8.8642
7.5,5.3,42.4,Beginner,0,21.8694
7.8,8.0,88.4,Advanced,2,4.3449
4.5,9.6,91.8,Advanced,2,14.6198
6.8,5.2,46.0,Beginner,0,13.1717
4.6,9.1,38.35,Beginner,0,22.8349
1.7,7.2,59.949999999999996,Beginner,0,14.4567
1.2,8.9,74.65,Intermediate,1,16.005
6.9,7.4,91.4,Advanced,2,15.5168
4.9,7.3,95.6,Advanced,2,3.1109
1.5,3.0,79.75,Beginner,0,16.2446
10.0,3.9,37.449999999999996,Beginner,0,17.7175
2.8,8.5,49.15,Beginner,0,15.9661
6.7,2.4,100.0,Advanced,2,12.6515
1.3,6.2,66.25,Beginner,0,14.6274
9.3,9.5,15.399999999999991,Beginner,0,10.6688
8.8,8.2,86.0,Advanced,2,5.2403
7.3,3.9,97.6,Advanced,2,3.1968
5.0,7.5,66.25,Intermediate,1,17.1873
1.4,5.9,100.0,Advanced,2,13.6589
5.1,2.1,84.80000000000001,Intermediate,1,18.3203
9.1,9.9,82.0,Advanced,2,15.3217
7.3,5.6,94.2,Advanced,2,7.2072
5.8,4.9,98.6,Advanced,2,10.9919
1.2,1.7,100.0,Advanced,2,2.7578
4.5,3.4,100.0,Advanced,2,2.9872
1.7,2.6,100.0,Advanced,2,10.2258
8.9,6.8,29.35000000000001,Beginner,0,18.082
5.6,5.2,98.4,Advanced,2,3.8278
9.5,8.4,84.2,Advanced,2,10.228
2.5,8.9,97.2,Advanced,2,5.4415
8.6,3.7,44.65,Beginner,0,19.5857
4.0,4.6,61.300000000000004,Beginner,0,11.0917
5.5,3.4,59.949999999999996,Beginner,0,24.2813
5.5,2.0,100.0,Advanced,2,6.4898
2.7,7.6,53.65,Beginner,0,20.3066
8.9,2.9,96.4,Advanced,2,13.0476
5.9,5.8,47.35,Beginner,0,14.3588
8.5,9.5,19.0,Beginner,0,19.104
6.9,5.5,95.2,Advanced,2,8.0869
1.9,9.2,50.050000000000004,Beginner,0,5.9204
1.4,3.6,77.5,Beginner,0,25.2235
7.4,8.9,26.64999999999999,Beginner,0,23.5681
3.5,8.2,96.6,Advanced,2,9.1212
4.6,3.1,65.35,Beginner,0,12.4057
7.6,2.1,56.35,Beginner,0,6.6738
4.3,5.8,99.8,Advanced,2,5.3425
3.2,2.0,100.0,Advanced,2,2.9878
3.6,2.9,100.0,Advanced,2,12.7397
1.4,1.2,100.0,Advanced,2,9.6909
2.1,4.5,86.9,Intermediate,1,17.7953
3.8,7.5,97.4,Advanced,2,11.9417
8.1,5.6,38.35,Beginner,0,25.8159
2.0,1.7,100.0,Advanced,2,6.437
5.2,5.4,72.89999999999999,Intermediate,1,18.8015
7.9,6.8,33.85000000000001,Beginner,0,21.9564
1.6,1.5,86.05,Beginner,0,23.2657
5.8,5.1,50.95,Beginner,0,12.9451
4.9,8.6,39.25,Beginner,0,6.2995
6.9,7.7,34.3,Beginner,0,17.7223
3.8,2.7,100.0,Advanced,2,5.6512
3.5,9.0,43.75,Beginner,0,25.8925
2.8,7.6,53.2,Beginner,0,24.2722
9.6,5.5,32.05,Beginner,0,22.0047
10.0,4.6,34.3,Beginner,0,19.5933
6.9,4.0,50.949999999999996,Beginner,0,13.2045
6.5,4.4,50.949999999999996,Beginner,0,6.8338
2.3,7.0,58.15,Beginner,0,7.0037
8.9,6.2,89.8,Advanced,2,4.2729
7.0,5.1,45.550000000000004,Beginner,0,11.1921
8.1,4.4,95.0,Advanced,2,13.1164
9.4,4.5,92.2,Advanced,2,10.7394
7.9,3.9,96.4,Advanced,2,4.5214
3.6,8.6,45.1,Beginner,0,15.9032
9.6,6.7,26.64999999999999,Beginner,0,18.8951
4.4,6.5,98.2,Advanced,2,7.7293
1.5,6.2,100.0,Advanced,2,12.471
1.4,8.7,54.550000000000004,Beginner,0,14.3173
2.1,7.7,55.9,Beginner,0,26.5833
7.6,8.9,25.75,Beginner,0,25.8583
5.1,4.2,58.15,Beginner,0,10.7837
1.8,5.3,100.0,Advanced,2,9.6579
5.2,6.0,97.6,Advanced,2,13.0304
4.0,6.6,52.300000000000004,Beginner,0,7.813
7.5,6.4,37.449999999999996,Beginner,0,26.8332
6.7,1.6,100.0,Advanced,2,10.2491
2.9,7.9,98.4,Advanced,2,13.0764
4.9,9.2,36.550000000000004,Beginner,0,13.4028
1.9,2.7,100.0,Advanced,2,4.3323
2.7,4.3,100.0,Advanced,2,10.3298
4.6,6.2,98.4,Advanced,2,9.0342
1.7,8.9,98.8,Advanced,2,13.6421
4.8,9.0,37.9,Beginner,0,11.7848
1.7,5.4,100.0,Advanced,2,13.8921
9.1,9.6,82.6,Advanced,2,7.2416
1.1,5.2,71.65,Beginner,0,24.7646
1.6,6.0,100.0,Advanced,2,10.7469
5.0,4.0,78.5,Intermediate,1,9.3829
4.7,4.4,100.0,Advanced,2,3.409
9.9,6.8,86.6,Advanced,2,10.1774
3.8,9.7,39.25,Beginner,0,22.9978
3.2,3.6,100.0,Advanced,2,13.5894
1.5,7.3,100.0,Advanced,2,4.8058
1.1,8.7,55.900000000000006,Beginner,0,16.4554
8.8,6.1,90.2,Advanced,2,7.7965
9.1,5.9,32.5,Beginner,0,15.8987
3.0,2.0,100.0,Advanced,2,11.9552
7.9,4.7,94.8,Advanced,2,12.8216
3.6,9.7,40.150000000000006,Beginner,0,11.4335
1.2,5.4,100.0,Advanced,2,5.6483
2.9,5.2,100.0,Advanced,2,11.3181
2.8,8.4,49.6,Beginner,0,7.9615
2.8,1.8,79.3,Beginner,0,13.683
4.9,4.0,59.949999999999996,Beginner,0,23.9843
5.7,5.8,97.0,Advanced,2,4.9492
6.3,5.4,96.6,Advanced,2,11.0531
6.3,1.8,63.550000000000004,Beginner,0,5.9958
3.3,5.5,60.4,Beginner,0,11.438
3.0,2.4,75.7,Beginner,0,14.9477
7.8,6.6,59.60000000000001,Intermediate,1,15.628
6.9,7.8,90.6,Advanced,2,8.9479
1.4,7.8,100.0,Advanced,2,8.8535
1.1,6.8,100.0,Advanced,2,7.9803
3.8,3.2,100.0,Advanced,2,12.1035
6.3,6.0,95.4,Advanced,2,6.3734
7.9,7.7,29.799999999999997,Beginner,0,6.4527
3.1,4.7,100.0,Advanced,2,13.7016
2.6,9.9,66.25,Intermediate,1,13.2843
1.2,3.2,80.2,Beginner,0,13.8217
3.1,4.2,67.15,Beginner,0,11.8665
8.4,3.6,46.0,Beginner,0,23.6704
2.7,3.3,73.0,Beginner,0,15.4388
3.1,7.1,99.6,Advanced,2,6.741
1.0,9.8,98.4,Advanced,2,9.4503
6.6,8.2,33.400000000000006,Beginner,0,16.2395
9.0,9.6,16.299999999999997,Beginner,0,11.603
7.8,2.1,100.0,Advanced,2,10.0426
3.9,9.9,61.699999999999996,Intermediate,1,11.7554
6.6,2.6,100.0,Advanced,2,4.485
5.5,10.0,30.25,Beginner,0,15.8009
4.6,9.8,91.2,Advanced,2,10.9757
7.6,2.0,100.0,Advanced,2,4.9521
2.9,4.3,67.6,Beginner,0,25.2366
4.3,3.2,66.25,Beginner,0,15.844
6.9,5.1,96.0,Advanced,2,4.5253
3.1,3.8,68.95,Beginner,0,14.1107
3.2,7.3,99.0,Advanced,2,7.9776
8.6,6.7,89.4,Advanced,2,10.8106
2.8,5.6,62.2,Beginner,0,16.2953
8.4,9.2,20.799999999999997,Beginner,0,18.4138
4.6,1.6,100.0,Advanced,2,10.6353
6.7,7.3,37.0,Beginner,0,9.514
5.1,7.1,95.6,Advanced,2,13.5632
4.9,2.4,100.0,Advanced,2,11.8533
4.0,3.1,68.05,Beginner,0,13.2064
5.7,7.4,93.8,Advanced,2,8.1945
7.2,5.4,94.8,Advanced,2,10.5061
1.7,5.7,100.0,Advanced,2,8.7822
4.2,4.5,100.0,Advanced,2,6.1536
9.8,9.1,14.950000000000003,Beginner,0,21.43
3.4,5.6,100.0,Advanced,2,4.8311
8.2,9.5,84.6,Advanced,2,15.4924
7.2,8.8,88.0,Advanced,2,8.3555
5.5,1.2,69.85,Beginner,0,8.5496
6.0,4.8,98.4,Advanced,2,8.4324
3.0,1.7,100.0,Advanced,2,9.6863
1.5,3.2,100.0,Advanced,2,13.3522
8.5,5.2,38.35,Beginner,0,20.4315
1.1,3.8,77.95,Beginner,0,16.1785
9.4,1.1,52.75,Beginner,0,17.088
6.5,8.7,89.6,Advanced,2,9.8324
9.3,7.9,22.599999999999994,Beginner,0,16.9877
7.1,2.2,58.15,Beginner,0,10.2973
9.7,4.9,34.3,Beginner,0,11.9596
3.8,8.5,95.4,Advanced,2,7.3028
5.3,2.9,100.0,Advanced,2,8.1235
8.4,2.5,98.2,Advanced,2,4.1747
4.8,7.0,46.9,Beginner,0,12.8438
5.7,8.6,91.4,Advanced,2,14.2938
4.0,7.1,50.050000000000004,Beginner,0,14.2895
3.6,6.6,54.1,Beginner,0,16.3219
4.9,1.7,100.0,Advanced,2,6.5412
8.0,4.3,44.65,Beginner,0,20.0026
5.3,4.5,100.0,Advanced,2,10.5339
3.5,3.2,69.85,Beginner,0,16.3238
5.1,8.7,92.4,Advanced,2,5.5349
6.8,6.1,41.95,Beginner,0,10.9865
7.7,5.2,41.949999999999996,Beginner,0,26.1089
4.9,6.1,50.5,Beginner,0,8.4529
7.8,3.3,97.8,Advanced,2,14.1067
1.9,9.2,50.050000000000004,Beginner,0,18.2329
8.3,6.1,91.2,Advanced,2,6.9521
8.1,4.9,41.5,Beginner,0,23.4856
6.5,2.9,100.0,Advanced,2,7.6246
1.4,6.0,66.69999999999999,Beginner,0,13.0124
8.4,9.2,84.8,Advanced,2,8.9249
7.2,4.8,46.0,Beginner,0,6.8749
8.5,4.5,41.5,Beginner,0,9.5778
5.2,3.3,100.0,Advanced,2,8.7202
6.4,9.4,88.4,Advanced,2,9.9959
2.7,9.5,67.30000000000001,Intermediate,1,13.6476
4.4,1.5,100.0,Advanced,2,14.2439
2.8,7.7,73.25,Intermediate,1,12.7119
4.8,9.7,91.0,Advanced,2,15.5087
3.4,5.2,61.300000000000004,Beginner,0,23.2238
8.1,4.5,65.9,Intermediate,1,4.1311
6.9,6.6,62.75,Intermediate,1,7.3163
3.7,9.1,94.4,Advanced,2,14.85
2.4,7.7,99.8,Advanced,2,8.1744
7.5,9.9,21.700000000000003,Beginner,0,18.2253
4.9,1.2,100.0,Advanced,2,7.7369
1.7,9.7,97.2,Advanced,2,13.672
8.3,4.1,44.199999999999996,Beginner,0,24.1163
5.8,8.9,33.85000000000001,Beginner,0,21.7204
6.8,4.9,47.35,Beginner,0,17.2447
2.0,2.4,80.2,Beginner,0,16.0179
7.4,5.2,94.8,Advanced,2,5.7748
1.3,2.3,83.8,Beginner,0,9.9563
8.1,6.5,34.3,Beginner,0,23.9563
3.6,8.4,96.0,Advanced,2,14.4221
5.1,5.8,98.2,Advanced,2,8.1984
5.1,1.4,100.0,Advanced,2,10.2399
6.3,4.9,49.6,Beginner,0,12.1489
6.4,2.0,62.199999999999996,Beginner,0,5.6581
1.4,7.5,59.949999999999996,Beginner,0,13.091
6.5,4.4,98.2,Advanced,2,4.9493
7.6,2.0,76.4,Intermediate,1,6.0676
9.1,7.6,24.85000000000001,Beginner,0,7.5232
6.7,5.7,44.199999999999996,Beginner,0,21.3152
8.4,2.1,73.25,Intermediate,1,8.6051
9.1,9.1,83.6,Advanced,2,4.902
8.5,2.5,50.5,Beginner,0,8.8625
6.0,1.1,100.0,Advanced,2,6.4802
7.1,7.1,91.6,Advanced,2,8.6336
9.8,1.9,96.6,Advanced,2,11.4184
8.8,3.5,95.4,Advanced,2,3.4131
6.0,9.0,57.5,Intermediate,1,11.8826
3.9,6.4,53.65,Beginner,0,21.8468
2.9,6.9,55.9,Beginner,0,23.9258
8.1,5.9,92.0,Advanced,2,10.1397
8.5,4.1,94.8,Advanced,2,11.5853
5.0,3.6,61.300000000000004,Beginner,0,25.1304
1.3,6.6,64.45,Beginner,0,9.9578
8.5,2.5,50.5,Beginner,0,14.3016
7.1,9.4,25.75,Beginner,0,16.2958
6.5,1.6,100.0,Advanced,2,6.0327
2.3,5.8,100.0,Advanced,2,5.7946
1.9,3.5,75.7,Beginner,0,20.8903
1.7,4.5,100.0,Advanced,2,9.0069
2.2,9.4,96.8,Advanced,2,7.5301
5.0,9.7,33.85000000000001,Beginner,0,11.5482
9.0,7.9,50.85000000000001,Intermediate,1,12.0463
9.8,4.0,37.9,Beginner,0,6.458
8.4,2.1,99.0,Advanced,2,14.7863
9.6,8.6,83.6,Advanced,2,13.9556
2.9,4.1,100.0,Advanced,2,13.1639
6.3,6.9,93.6,Advanced,2,7.8633
6.0,6.7,42.85,Beginner,0,14.5304
7.9,4.9,42.4,Beginner,0,21.9991
8.1,7.1,56.800000000000004,Intermediate,1,10.6225
8.8,8.8,20.799999999999997,Beginner,0,10.0157
4.5,5.1,100.0,Advanced,2,4.1821
3.0,1.3,100.0,Advanced,2,4.4839
6.4,6.6,94.0,Advanced,2,13.3293
3.7,1.0,100.0,Advanced,2,13.117
1.8,1.4,85.6,Beginner,0,25.6086
2.8,8.9,47.35,Beginner,0,23.5199
7.3,6.0,40.15,Beginner,0,24.2821
6.9,9.6,87.0,Advanced,2,14.4764
6.6,8.2,90.4,Advanced,2,8.5189
8.9,9.6,16.75,Beginner,0,26.6344
5.9,1.9,100.0,Advanced,2,6.2936
7.3,6.3,92.8,Advanced,2,8.112
8.3,6.8,89.8,Advanced,2,8.0016
7.1,1.1,63.1,Beginner,0,20.1203
2.3,3.2,100.0,Advanced,2,9.5329
3.0,8.0,50.5,Beginner,0,19.1244
4.8,9.9,90.6,Advanced,2,14.2662
9.6,2.3,46.45,Beginner,0,24.8574
9.2,7.4,25.299999999999997,Beginner,0,15.4681
9.9,6.2,27.549999999999997,Beginner,0,16.6696
1.3,2.6,100.0,Advanced,2,14.2317
8.2,9.0,85.6,Advanced,2,5.5186
3.8,2.5,100.0,Advanced,2,4.4545
7.2,9.5,24.85000000000001,Beginner,0,23.0266
6.3,8.9,31.60000000000001,Beginner,0,11.5885
3.4,5.8,100.0,Advanced,2,3.8292
1.5,4.6,100.0,Advanced,2,5.4482
4.1,7.3,48.7,Beginner,0,19.5667
2.2,9.5,96.6,Advanced,2,6.7655
8.9,4.5,39.699999999999996,Beginner,0,12.4645
8.5,8.1,86.8,Advanced,2,9.0252
3.0,1.7,78.85,Beginner,0,13.7042
7.2,3.8,98.0,Advanced,2,9.4278
4.1,2.5,70.3,Beginner,0,9.7661
9.0,5.7,58.550000000000004,Intermediate,1,17.2577
6.5,2.0,61.75,Beginner,0,21.8538
2.1,6.4,61.75,Beginner,0,22.8483
4.4,8.7,41.050000000000004,Beginner,0,25.0099
2.4,3.4,73.9,Beginner,0,19.2436
5.7,5.0,98.6,Advanced,2,10.7557
8.4,6.1,91.0,Advanced,2,5.5111
9.5,6.2,88.6,Advanced,2,14.0193
3.2,3.1,87.94999999999999,Intermediate,1,6.5811
4.0,5.1,100.0,Advanced,2,14.2645
4.5,1.3,73.9,Beginner,0,20.9111
6.7,3.5,99.6,Advanced,2,7.1574
1.2,9.1,53.650000000000006,Beginner,0,15.3218
9.9,6.3,87.6,Advanced,2,4.8342
2.0,9.0,98.0,Advanced,2,11.7032
3.7,9.1,42.4,Beginner,0,11.8473
8.1,1.7,55.900000000000006,Beginner,0,6.8841
6.9,6.6,39.25,Beginner,0,27.3416
8.0,7.4,89.2,Advanced,2,12.007
8.1,2.0,99.8,Advanced,2,15.7832
6.3,2.8,59.050000000000004,Beginner,0,15.4093
1.5,10.0,97.0,Advanced,2,5.1179
6.6,2.1,60.85,Beginner,0,10.2517
3.3,5.9,58.6,Beginner,0,11.4614
3.0,7.5,52.75,Beginner,0,23.4593
6.8,5.9,42.85,Beginner,0,22.6047
4.6,6.7,97.4,Advanced,2,3.4841
7.1,4.7,96.4,Advanced,2,6.1463
3.2,2.6,73.9,Beginner,0,20.7348
6.5,7.1,38.800000000000004,Beginner,0,9.4124
5.3,2.3,65.80000000000001,Beginner,0,22.6526
1.3,7.0,62.65,Beginner,0,8.8425
6.6,1.6,81.30000000000001,Intermediate,1,8.3877
1.6,1.9,100.0,Advanced,2,13.9871
2.1,9.8,46.449999999999996,Beginner,0,22.1122
5.2,9.7,32.95,Beginner,0,26.384
2.6,6.8,57.699999999999996,Beginner,0,13.7449
6.0,3.2,58.6,Beginner,0,19.4151
7.9,9.2,23.049999999999997,Beginner,0,21.055
7.9,6.1,92.0,Advanced,2,10.5497
3.5,5.9,57.699999999999996,Beginner,0,24.0995
6.5,4.4,98.2,Advanced,2,4.1176
6.7,5.8,43.75,Beginner,0,7.8038
3.1,8.8,46.449999999999996,Beginner,0,24.6305
3.7,6.0,100.0,Advanced,2,5.6221
2.7,3.3,100.0,Advanced,2,5.7072
2.7,1.4,81.55,Beginner,0,20.1635
3.1,9.9,94.0,Advanced,2,6.2327
6.2,8.2,91.2,Advanced,2,14.0682
1.5,3.8,76.15,Beginner,0,15.7175
3.1,8.4,48.25,Beginner,0,16.2089
1.5,3.2,78.85,Beginner,0,26.3997
6.6,6.5,41.050000000000004,Beginner,0,25.8918
2.2,2.6,100.0,Advanced,2,6.5982
1.3,3.4,100.0,Advanced,2,9.9277
6.4,8.0,91.2,Advanced,2,6.288
7.2,5.6,94.4,Advanced,2,12.2205
7.6,2.8,99.2,Advanced,2,4.1745
6.0,8.5,91.0,Advanced,2,14.275
2.3,5.0,100.0,Advanced,2,8.278
9.8,1.6,97.2,Advanced,2,14.2458
2.1,7.0,59.050000000000004,Beginner,0,19.7928
4.2,5.7,100.0,Advanced,2,12.0657
10.0,3.8,92.4,Advanced,2,12.0617
1.8,2.6,80.2,Beginner,0,9.7041
6.7,5.4,95.8,Advanced,2,11.9263
5.9,4.2,99.8,Advanced,2,13.1079
8.0,2.0,55.0,Beginner,0,15.4544
6.6,5.2,68.69999999999999,Intermediate,1,6.7919
5.0,7.7,42.85,Beginner,0,8.2819
7.0,9.1,27.549999999999997,Beginner,0,9.8508
8.0,2.8,98.4,Advanced,2,11.6175
3.1,6.6,100.0,Advanced,2,13.7805
9.5,8.9,17.200000000000003,Beginner,0,14.9394
8.3,7.2,89.0,Advanced,2,11.3658
9.0,2.7,96.6,Advanced,2,12.2207
5.0,4.0,100.0,Advanced,2,4.8748
9.3,1.4,51.849999999999994,Beginner,0,24.9159
5.7,6.5,67.30000000000001,Intermediate,1,14.3145
9.7,2.8,43.75,Beginner,0,18.6855
8.2,8.7,86.2,Advanced,2,4.3717
4.4,2.6,100.0,Advanced,2,5.1862
1.0,4.0,77.5,Beginner,0,13.9351
4.4,5.0,57.699999999999996,Beginner,0,19.7996
6.8,5.1,96.2,Advanced,2,4.6805
2.7,5.3,100.0,Advanced,2,7.2133
7.8,9.6,85.2,Advanced,2,12.7428
9.3,1.3,72.89999999999999,Intermediate,1,5.9021
4.1,10.0,91.8,Advanced,2,5.0998
4.2,4.6,100.0,Advanced,2,11.712
6.5,4.7,97.6,Advanced,2,5.8902
9.2,9.1,83.4,Advanced,2,5.0006
5.3,2.7,100.0,Advanced,2,4.9972
3.4,8.3,47.349999999999994,Beginner,0,23.6444
5.2,2.3,100.0,Advanced,2,4.306
8.4,5.6,37.0,Beginner,0,17.1783
7.4,5.6,94.0,Advanced,2,12.2398
5.0,5.3,99.4,Advanced,2,13.0198
3.3,2.3,100.0,Advanced,2,10.0987
6.6,4.2,98.4,Advanced,2,12.1333
9.3,1.6,50.949999999999996,Beginner,0,17.6999
5.4,7.4,42.4,Beginner,0,8.9633
9.1,9.6,82.6,Advanced,2,8.8161
5.4,5.8,97.6,Advanced,2,8.1805
2.8,8.2,50.5,Beginner,0,7.0226
4.3,1.1,75.7,Beginner,0,5.3685
3.4,6.6,100.0,Advanced,2,3.2088
9.1,9.1,83.6,Advanced,2,13.2607
8.8,4.7,39.25,Beginner,0,16.4964
7.7,3.8,48.25,Beginner,0,6.0106
5.1,1.3,71.2,Beginner,0,14.5253
5.4,7.0,95.2,Advanced,2,8.9989
7.1,1.1,63.1,Beginner,0,23.0751
9.3,6.9,87.6,Advanced,2,12.9391
3.8,4.7,100.0,Advanced,2,13.8322
6.7,2.0,100.0,Advanced,2,5.7069
4.3,7.0,97.4,Advanced,2,9.8466
1.5,7.6,100.0,Advanced,2,4.9646
4.3,9.8,36.55,Beginner,0,10.365
2.6,8.9,97.0,Advanced,2,6.085
1.6,3.9,75.25,Beginner,0,12.3265
2.8,9.2,96.0,Advanced,2,13.4027
3.6,5.3,100.0,Advanced,2,9.5941
2.2,5.9,100.0,Advanced,2,13.63
7.9,5.8,38.35,Beginner,0,24.8911
9.9,4.4,35.64999999999999,Beginner,0,17.1865
3.8,6.3,99.8,Advanced,2,9.7484
5.1,3.7,100.0,Advanced,2,6.8415
7.6,8.9,25.75,Beginner,0,8.2315
4.3,7.5,46.9,Beginner,0,10.2009
9.8,7.0,86.4,Advanced,2,6.2443
3.4,7.1,99.0,Advanced,2,11.237
9.3,1.2,99.0,Advanced,2,2.4765
9.8,1.5,49.15,Beginner,0,13.0254
2.3,5.3,100.0,Advanced,2,10.8872
3.2,4.6,100.0,Advanced,2,15.0391
1.1,4.6,100.0,Advanced,2,9.0341
8.3,2.8,50.05,Beginner,0,22.7737
4.5,3.6,63.550000000000004,Beginner,0,5.8856
6.5,7.3,37.9,Beginner,0,10.8777
3.3,6.0,100.0,Advanced,2,3.3664
8.2,2.1,99.4,Advanced,2,10.0956
6.4,1.1,66.25,Beginner,0,12.219
4.4,5.0,100.0,Advanced,2,13.4605
2.2,1.6,82.9,Beginner,0,26.6438
7.7,8.5,27.10000000000001,Beginner,0,23.2026
9.1,5.9,32.5,Beginner,0,17.5237
3.5,3.2,69.85,Beginner,0,19.7855
2.4,5.1,100.0,Advanced,2,7.1966
6.4,9.4,28.89999999999999,Beginner,0,5.9931
3.3,2.2,100.0,Advanced,2,5.9
8.0,4.6,94.8,Advanced,2,14.9174
2.0,2.9,77.95,Beginner,0,18.6625
1.1,6.0,100.0,Advanced,2,2.6259
9.6,5.5,32.05,Beginner,0,25.9028
7.6,3.4,50.5,Beginner,0,20.8748
