Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
6.1,9.5,63.2,Intermediate,1,8.9362
7.5,2.8,99.4,Advanced,2,6.0488
3.8,3.9,86.9,Intermediate,1,13.6779
6.5,3.2,80.9,Intermediate,1,13.1181
3.2,7.3,99.0,Advanced,2,10.4658
8.8,8.2,59.0,Intermediate,1,19.5443
2.1,5.9,86.0,Intermediate,1,6.1563
9.1,2.8,62.400000000000006,Beginner,0,38.0384
7.2,7.6,90.4,Advanced,2,3.6004
4.8,7.5,95.4,Advanced,2,4.7449
8.4,1.3,80.9,Intermediate,1,8.2957
9.7,4.2,68.30000000000001,Intermediate,1,18.4226
7.0,2.8,100.0,Advanced,2,2.9226
1.6,8.9,68.0,Beginner,0,21.0286
9.0,2.0,77.0,Intermediate,1,15.0741
3.8,6.0,100.0,Advanced,2,9.8414
3.0,6.4,81.8,Intermediate,1,11.3762
7.9,2.9,66.8,Beginner,0,28.0827
6.8,5.5,73.1,Intermediate,1,17.9265
8.1,1.8,100.0,Advanced,2,10.6085
2.3,7.3,71.6,Beginner,0,31.9667
3.2,2.9,91.7,Intermediate,1,15.5879
2.9,6.2,100.0,Advanced,2,11.0518
4.9,6.7,96.8,Advanced,2,8.3923
1.7,7.4,73.6,Beginner,0,22.8985
4.3,6.6,98.2,Advanced,2,3.7508
5.6,5.3,98.2,Advanced,2,9.2566
2.9,3.8,100.0,Advanced,2,10.0585
1.4,4.7,91.7,Intermediate,1,8.8689
9.0,1.1,99.8,Advanced,2,2.579
3.8,4.8,100.0,Advanced,2,10.2491
4.0,1.9,100.0,Advanced,2,9.966
9.7,9.2,34.400000000000006,Beginner,0,14.7785
9.8,2.3,61.599999999999994,Beginner,0,25.731
6.4,3.0,100.0,Advanced,2,3.7801
5.1,7.5,94.8,Advanced,2,10.3531
9.5,1.2,98.6,Advanced,2,3.7698
2.4,9.2,75.2,Intermediate,1,16.7669
8.6,4.9,93.0,Advanced,2,2.615
4.6,8.5,57.6,Beginner,0,13.9339
8.0,2.6,67.6,Beginner,0,21.2677
7.2,7.6,90.4,Advanced,2,5.3721
1.6,1.7,100.0,Intermediate,1,19.6629
8.6,6.4,50.0,Beginner,0,17.1099
9.9,6.2,61.699999999999996,Intermediate,1,21.7471
2.8,7.1,100.0,Advanced,2,6.0754
5.1,3.9,83.0,Intermediate,1,12.5691
4.8,5.9,98.6,Advanced,2,2.9873
8.6,8.4,59.0,Intermediate,1,18.6351
6.7,3.7,78.8,Intermediate,1,8.065
3.1,2.5,93.2,Intermediate,1,20.2036
4.7,9.1,54.8,Beginner,0,27.0201
7.7,8.9,86.8,Advanced,2,9.95
3.2,6.3,72.0,Beginner,0,20.9575
3.7,8.5,73.4,Intermediate,1,12.9278
5.3,5.8,65.6,Beginner,0,18.1089
3.8,6.9,67.2,Beginner,0,17.8104
3.1,5.9,74.0,Beginner,0,25.6576
1.8,8.5,79.1,Intermediate,1,10.1248
4.0,6.5,99.0,Advanced,2,11.8493
4.8,1.1,86.4,Beginner,0,16.1535
1.4,8.2,71.6,Beginner,0,36.6756
4.9,1.3,85.2,Beginner,0,15.2872
6.6,3.7,99.4,Advanced,2,8.265
7.0,5.3,95.4,Advanced,2,8.9745
9.6,7.9,40.0,Beginner,0,13.8801
4.5,9.6,67.7,Intermediate,1,16.1566
10.0,9.4,81.2,Advanced,2,7.1708
7.5,5.7,93.6,Advanced,2,5.3832
3.1,3.2,91.1,Intermediate,1,17.4371
8.8,1.6,78.8,Intermediate,1,19.131
5.8,5.1,98.2,Advanced,2,9.4375
2.6,2.1,95.9,Intermediate,1,17.6722
9.3,8.1,40.400000000000006,Beginner,0,12.4354
9.1,8.3,57.800000000000004,Intermediate,1,20.8365
1.3,6.0,100.0,Advanced,2,11.0853
6.7,2.2,83.3,Intermediate,1,11.2666
6.0,9.1,89.8,Advanced,2,6.8245
9.4,8.7,37.599999999999994,Beginner,0,20.2208
3.1,2.4,100.0,Advanced,2,11.0816
8.2,4.1,73.1,Intermediate,1,12.5244
9.8,2.1,96.2,Advanced,2,2.0408
8.5,8.1,86.8,Advanced,2,5.0813
3.1,5.6,83.9,Intermediate,1,11.0201
2.6,2.7,88.8,Beginner,0,32.4959
6.6,3.9,78.5,Intermediate,1,9.9957
6.3,8.0,91.4,Advanced,2,8.247
2.0,2.2,97.4,Intermediate,1,10.0071
6.1,6.0,95.8,Advanced,2,10.9246
8.4,6.1,66.5,Intermediate,1,16.0888
7.7,2.0,100.0,Advanced,2,7.1758
1.3,9.3,98.8,Advanced,2,11.6556
9.1,8.8,84.2,Advanced,2,8.2824
6.1,9.9,88.0,Advanced,2,5.4195
1.8,6.6,100.0,Advanced,2,4.0384
6.4,1.9,85.1,Intermediate,1,21.2513
2.1,2.0,100.0,Advanced,2,4.9786
1.2,1.4,99.6,Beginner,0,19.4439
2.6,1.5,97.7,Intermediate,1,10.1226
4.8,3.3,100.0,Advanced,2,3.3803
6.6,7.2,54.8,Beginner,0,17.7338
1.7,7.6,72.80000000000001,Beginner,0,19.3317
9.3,9.1,36.400000000000006,Beginner,0,30.6271
4.3,1.2,100.0,Advanced,2,5.0129
6.3,1.6,78.4,Beginner,0,21.3326
5.6,3.4,83.0,Intermediate,1,10.2254
9.0,8.3,85.4,Advanced,2,11.899
5.7,8.9,90.8,Advanced,2,7.3449
3.5,3.7,81.2,Beginner,0,20.3188
8.5,2.4,77.3,Intermediate,1,18.5187
9.8,7.9,84.6,Advanced,2,4.4563
7.8,6.6,66.80000000000001,Intermediate,1,8.4143
9.6,3.4,71.0,Intermediate,1,13.2825
8.8,5.1,54.4,Beginner,0,12.5181
8.6,3.6,73.4,Intermediate,1,18.9183
9.7,7.1,86.4,Advanced,2,8.8683
1.4,6.5,86.3,Intermediate,1,15.6296
9.4,7.0,87.2,Advanced,2,8.1407
1.6,9.2,98.4,Advanced,2,7.4557
4.1,7.6,96.6,Advanced,2,3.8255
4.4,7.2,75.19999999999999,Intermediate,1,9.3427
8.9,4.7,92.8,Advanced,2,8.6092
3.2,6.3,72.0,Beginner,0,31.6938
4.5,3.0,100.0,Advanced,2,11.4558
6.3,4.5,98.4,Advanced,2,8.9042
3.0,6.2,82.4,Intermediate,1,13.8104
4.9,6.6,64.0,Beginner,0,12.1613
1.6,9.7,97.4,Advanced,2,4.8088
4.9,6.5,97.2,Advanced,2,7.3893
9.9,6.0,88.2,Advanced,2,10.2521
6.6,5.9,95.0,Advanced,2,9.3005
7.3,2.7,80.0,Intermediate,1,12.9792
5.7,7.9,92.8,Advanced,2,9.1061
3.5,6.8,99.4,Advanced,2,7.808
4.6,3.1,79.2,Beginner,0,36.1359
5.9,2.8,100.0,Advanced,2,11.2666
3.4,8.0,75.8,Intermediate,1,18.4547
8.9,1.7,98.8,Advanced,2,2.5955
2.6,5.4,86.0,Intermediate,1,14.6848
8.8,3.5,73.1,Intermediate,1,18.1183
7.0,7.9,50.4,Beginner,0,13.8267
8.8,3.0,74.6,Intermediate,1,19.4703
9.6,6.4,62.0,Intermediate,1,6.1384
5.5,3.5,100.0,Advanced,2,1.9205
1.4,6.2,87.2,Intermediate,1,6.6585
7.6,4.0,96.8,Advanced,2,7.4602
5.3,1.7,82.0,Beginner,0,36.4366
9.9,4.4,52.8,Beginner,0,21.1195
1.0,3.5,96.5,Intermediate,1,12.0252
7.6,8.7,61.10000000000001,Intermediate,1,20.7789
4.9,5.3,79.4,Intermediate,1,13.8137
3.1,5.2,85.1,Intermediate,1,8.7847
5.2,6.4,96.8,Advanced,2,2.1427
8.4,6.3,90.6,Advanced,2,11.2573
8.8,6.0,50.8,Beginner,0,34.1728
5.5,6.2,96.6,Advanced,2,10.4904
5.3,5.1,78.80000000000001,Intermediate,1,15.6592
6.1,8.9,65.0,Intermediate,1,10.6174
3.9,7.7,75.2,Intermediate,1,15.2713
4.6,9.3,92.2,Advanced,2,11.2318
6.3,9.8,45.599999999999994,Beginner,0,19.5398
6.3,4.5,66.8,Beginner,0,19.1519
8.4,5.5,92.2,Advanced,2,3.0088
7.9,4.8,71.9,Intermediate,1,10.9232
4.2,1.3,88.0,Beginner,0,38.0217
2.4,5.9,85.1,Intermediate,1,8.7654
4.3,2.2,100.0,Advanced,2,5.4528
2.2,4.1,91.1,Intermediate,1,16.7553
8.5,5.9,66.8,Intermediate,1,11.9427
5.9,6.1,74.0,Intermediate,1,18.4158
2.4,6.1,84.5,Intermediate,1,13.9256
4.8,4.9,80.9,Intermediate,1,9.0259
8.1,3.8,74.30000000000001,Intermediate,1,8.0475
10.0,3.9,54.4,Beginner,0,18.1942
6.8,2.4,73.2,Beginner,0,22.089
9.2,1.4,98.8,Advanced,2,6.0803
8.9,8.8,56.89999999999999,Intermediate,1,15.4845
8.5,6.8,48.8,Beginner,0,26.3264
2.3,1.2,99.5,Intermediate,1,8.0056
9.3,9.2,54.5,Intermediate,1,7.5649
2.0,3.4,93.8,Intermediate,1,18.3812
6.2,3.6,100.0,Advanced,2,2.1856
6.3,9.9,45.2,Beginner,0,30.6503
6.0,4.7,77.9,Intermediate,1,14.7242
6.8,5.0,62.8,Beginner,0,18.9532
2.8,4.5,100.0,Advanced,2,9.8179
3.2,9.6,58.8,Beginner,0,33.1095
4.6,9.0,92.8,Advanced,2,10.5935
8.5,3.8,95.4,Advanced,2,2.4868
9.9,3.6,69.5,Intermediate,1,13.0373
9.3,5.4,90.6,Advanced,2,11.4356
5.3,3.7,83.0,Intermediate,1,7.249
9.2,6.4,88.8,Advanced,2,8.15
6.3,1.4,79.2,Beginner,0,33.5664
6.9,3.5,78.8,Intermediate,1,15.368
2.8,3.4,91.4,Intermediate,1,9.9636
7.6,7.8,89.2,Advanced,2,3.7221
8.6,7.8,87.2,Advanced,2,8.7501
9.8,9.2,82.0,Advanced,2,7.0864
7.2,2.8,80.0,Intermediate,1,9.4709
7.8,9.9,39.2,Beginner,0,16.2734
9.3,7.3,60.199999999999996,Intermediate,1,17.6807
2.6,3.8,100.0,Advanced,2,7.2235
7.6,5.8,69.80000000000001,Intermediate,1,11.8702
5.4,6.1,97.0,Advanced,2,5.4122
6.5,7.4,68.3,Intermediate,1,8.5405
6.5,5.9,60.4,Beginner,0,28.0176
6.6,7.8,66.80000000000001,Intermediate,1,6.8792
3.9,5.9,100.0,Advanced,2,11.4279
5.6,1.1,83.2,Beginner,0,26.959
3.9,9.0,94.2,Advanced,2,4.8449
5.8,1.0,100.0,Advanced,2,6.2615
3.8,9.5,70.1,Intermediate,1,6.7804
8.9,6.6,63.5,Intermediate,1,13.6929
8.5,8.1,86.8,Advanced,2,9.9437
6.5,1.1,79.6,Beginner,0,18.36
9.6,3.7,70.1,Intermediate,1,19.7372
3.2,9.6,71.6,Intermediate,1,18.411
3.4,1.5,90.4,Beginner,0,25.4588
8.5,3.7,73.4,Intermediate,1,18.2162
4.7,5.8,68.0,Beginner,0,30.0099
5.3,2.3,87.2,Intermediate,1,10.8482
5.7,4.1,100.0,Advanced,2,7.7846
6.5,3.0,100.0,Advanced,2,7.5979
6.2,1.6,100.0,Advanced,2,6.6817
9.0,7.7,86.6,Advanced,2,6.0259
4.3,3.2,80.0,Beginner,0,26.346
6.2,8.0,67.4,Intermediate,1,9.3582
7.0,3.1,99.8,Advanced,2,12.6901
9.1,3.3,95.2,Advanced,2,3.7609
5.1,1.9,89.0,Intermediate,1,6.4189
3.3,5.9,82.4,Intermediate,1,8.6839
9.3,8.0,40.8,Beginner,0,26.3157
5.0,5.4,78.8,Intermediate,1,17.2073
7.9,7.5,63.8,Intermediate,1,13.891
5.0,1.6,83.6,Beginner,0,31.2479
3.7,9.4,57.599999999999994,Beginner,0,29.2717
3.5,5.6,100.0,Advanced,2,11.9137
3.1,2.0,100.0,Advanced,2,5.2256
6.4,9.1,48.0,Beginner,0,23.3934
5.5,1.3,100.0,Advanced,2,4.388
8.6,1.6,99.6,Advanced,2,7.4217
4.1,8.0,95.8,Advanced,2,5.6927
2.3,2.5,95.6,Intermediate,1,5.3981
7.3,6.7,92.0,Advanced,2,10.5922
5.2,7.6,71.6,Intermediate,1,11.3568
4.5,5.1,81.2,Intermediate,1,11.3754
3.5,4.4,86.3,Intermediate,1,16.9963
4.2,8.3,95.0,Advanced,2,11.1171
1.0,1.8,100.0,Intermediate,1,12.1534
7.6,3.6,65.2,Beginner,0,30.6495
8.8,9.5,55.099999999999994,Intermediate,1,15.6105
2.9,7.3,69.2,Beginner,0,34.657
6.7,6.6,56.8,Beginner,0,14.8828
7.8,7.3,89.8,Advanced,2,5.176
2.2,2.2,92.4,Beginner,0,24.9565
5.6,1.3,89.3,Intermediate,1,13.0739
1.8,6.6,84.8,Intermediate,1,11.11
4.2,6.8,66.0,Beginner,0,31.4192
6.3,5.0,76.1,Intermediate,1,19.4599
8.9,7.7,60.199999999999996,Intermediate,1,16.8591
5.5,6.0,64.0,Beginner,0,16.5682
3.3,7.9,97.6,Advanced,2,4.7051
7.2,5.1,73.1,Intermediate,1,10.5926
8.3,2.0,99.4,Advanced,2,2.7052
4.4,8.2,72.2,Intermediate,1,17.4094
6.7,5.3,96.0,Advanced,2,8.6342
1.0,5.4,84.4,Beginner,0,39.3024
7.4,7.8,89.6,Advanced,2,6.8755
7.3,9.3,43.599999999999994,Beginner,0,18.0952
7.8,8.2,62.0,Intermediate,1,8.4363
9.0,1.8,66.8,Beginner,0,28.563
4.3,5.9,99.6,Advanced,2,9.9066
2.6,8.3,77.3,Intermediate,1,6.3665
6.3,9.0,89.4,Advanced,2,9.0066
2.9,3.6,100.0,Advanced,2,4.339
9.4,5.2,90.8,Advanced,2,9.034
3.6,2.0,100.0,Advanced,2,8.0195
7.1,2.7,80.6,Intermediate,1,17.0935
1.2,1.0,100.0,Intermediate,1,15.8948
1.8,1.2,100.0,Advanced,2,11.4326
7.8,6.5,91.4,Advanced,2,11.6788
8.6,2.6,97.6,Advanced,2,9.7999
8.8,4.8,92.8,Advanced,2,3.1217
1.8,7.2,83.0,Intermediate,1,17.2003
5.5,6.6,95.8,Advanced,2,9.7576
9.9,7.4,40.8,Beginner,0,36.8222
7.1,9.8,59.300000000000004,Intermediate,1,16.7754
5.7,6.7,72.8,Intermediate,1,12.3475
6.1,9.9,62.0,Intermediate,1,15.4758
4.4,9.7,67.7,Intermediate,1,16.1506
9.8,4.4,91.6,Advanced,2,4.297
2.9,7.7,98.8,Advanced,2,7.9001
9.0,2.0,77.0,Intermediate,1,14.6689
7.9,4.7,94.8,Advanced,2,6.9127
4.4,3.7,100.0,Advanced,2,6.5789
5.0,3.4,76.4,Beginner,0,29.3823
5.2,8.1,93.4,Advanced,2,12.8427
9.1,2.1,97.6,Advanced,2,11.0226
8.3,4.2,72.5,Intermediate,1,13.6344
1.6,2.8,96.8,Intermediate,1,14.1037
2.0,5.7,79.2,Beginner,0,20.4921
4.4,1.9,91.1,Intermediate,1,11.4728
5.1,8.4,69.5,Intermediate,1,19.443
4.2,9.1,70.1,Intermediate,1,15.141
1.3,8.4,80.9,Intermediate,1,14.3089
1.6,7.7,72.8,Beginner,0,26.6742
6.4,2.5,83.3,Intermediate,1,19.4735
7.3,7.2,66.5,Intermediate,1,19.6415
1.2,6.8,78.0,Beginner,0,31.6007
6.6,9.0,88.8,Advanced,2,11.1632
4.3,8.5,58.8,Beginner,0,12.7602
3.7,9.8,69.5,Intermediate,1,19.9519
2.0,4.3,100.0,Advanced,2,6.7642
7.7,3.9,63.6,Beginner,0,30.7626
4.8,9.2,54.0,Beginner,0,20.0925
8.9,7.0,62.3,Intermediate,1,9.2492
7.4,3.9,76.1,Intermediate,1,19.646
6.4,9.2,47.6,Beginner,0,30.0715
5.8,4.8,98.8,Advanced,2,5.3875
3.5,1.3,95.6,Intermediate,1,7.8123
9.9,3.0,94.2,Advanced,2,6.7205
7.1,8.9,62.0,Intermediate,1,14.0406
2.3,2.0,100.0,Advanced,2,4.7223
1.6,3.4,95.0,Intermediate,1,8.3916
4.7,1.8,84.0,Beginner,0,36.0442
3.0,6.2,82.4,Intermediate,1,7.7474
7.7,3.4,97.8,Advanced,2,10.5988
9.6,7.9,85.0,Advanced,2,2.1594
1.3,8.9,79.4,Intermediate,1,15.5895
3.8,7.9,74.9,Intermediate,1,13.4726
5.0,1.3,91.1,Intermediate,1,10.5449
3.9,9.9,54.8,Beginner,0,37.035
7.5,3.8,76.1,Intermediate,1,11.63
9.5,6.3,88.4,Advanced,2,7.1856
5.3,5.0,79.1,Intermediate,1,9.4514
5.6,7.0,59.6,Beginner,0,14.2598
9.1,1.8,98.2,Advanced,2,2.1202
3.2,6.3,72.0,Beginner,0,17.2026
7.0,5.3,95.4,Advanced,2,7.0718
9.0,1.8,66.8,Beginner,0,31.1208
9.7,3.5,93.6,Advanced,2,0.7246
8.8,1.2,100.0,Advanced,2,4.0504
9.5,2.7,61.2,Beginner,0,33.3274
4.3,6.1,68.4,Beginner,0,13.4901
1.9,5.4,100.0,Advanced,2,10.8259
7.1,9.7,59.60000000000001,Intermediate,1,8.94
3.5,7.7,76.4,Intermediate,1,17.5174
3.2,1.0,93.2,Beginner,0,14.0017
1.4,1.2,100.0,Intermediate,1,15.1202
8.9,2.7,96.8,Advanced,2,7.6099
8.1,7.4,89.0,Advanced,2,9.5008
8.3,8.1,44.400000000000006,Beginner,0,16.2621
6.8,5.6,72.80000000000001,Intermediate,1,20.6179
9.0,4.8,54.8,Beginner,0,14.2837
6.2,7.4,69.19999999999999,Intermediate,1,12.1952
1.9,4.5,90.8,Intermediate,1,7.6624
7.8,1.7,81.5,Intermediate,1,20.6636
1.4,7.5,74.4,Beginner,0,28.5593
7.8,6.4,67.4,Intermediate,1,8.8256
1.7,5.3,82.0,Beginner,0,24.966
4.3,7.4,63.2,Beginner,0,26.7737
6.2,5.3,97.0,Advanced,2,6.2255
2.4,4.8,100.0,Advanced,2,4.8218
8.6,6.1,90.6,Advanced,2,3.4552
1.1,8.8,100.0,Advanced,2,6.821
3.1,8.2,97.4,Advanced,2,11.0964
1.6,3.5,100.0,Advanced,2,11.9347
2.6,7.3,100.0,Advanced,2,10.2736
3.5,8.0,75.5,Intermediate,1,14.7703
6.9,6.0,58.4,Beginner,0,14.6229
3.2,7.7,77.3,Intermediate,1,11.0968
1.5,6.2,100.0,Advanced,2,8.0503
6.9,6.0,71.3,Intermediate,1,16.1736
1.6,9.3,98.2,Advanced,2,2.4197
8.8,6.2,65.0,Intermediate,1,11.9482
8.5,7.8,61.099999999999994,Intermediate,1,15.235
4.4,1.1,100.0,Advanced,2,2.0224
4.1,9.6,68.9,Intermediate,1,14.5314
8.9,4.5,69.8,Intermediate,1,11.6459
6.6,3.0,100.0,Advanced,2,3.9567
9.0,6.3,64.1,Intermediate,1,9.4681
9.2,4.2,93.2,Advanced,2,4.2733
6.4,6.9,70.1,Intermediate,1,10.3572
5.3,9.1,52.400000000000006,Beginner,0,28.5757
4.4,2.1,90.5,Intermediate,1,8.4241
9.1,5.8,90.2,Advanced,2,4.6105
7.0,3.6,78.2,Intermediate,1,13.9568
9.5,3.6,93.8,Advanced,2,5.8233
5.5,7.3,94.4,Advanced,2,2.0832
7.0,2.2,73.2,Beginner,0,14.2191
6.8,4.8,96.8,Advanced,2,10.0702
1.4,4.1,100.0,Advanced,2,4.161
8.5,4.3,94.4,Advanced,2,5.5058
9.9,2.8,71.9,Intermediate,1,9.3511
3.1,2.8,100.0,Advanced,2,4.6163
8.3,5.3,92.8,Advanced,2,3.1296
9.5,6.7,45.2,Beginner,0,19.7551
5.9,8.1,54.0,Beginner,0,32.3426
4.4,4.0,100.0,Advanced,2,3.8038
9.8,8.9,53.89999999999999,Intermediate,1,20.0901
2.5,4.0,84.0,Beginner,0,20.4948
5.4,8.6,54.0,Beginner,0,29.8104
8.7,2.5,65.2,Beginner,0,34.1857
9.2,7.5,86.6,Advanced,2,2.2769
5.9,6.8,59.2,Beginner,0,24.7966
7.6,7.7,64.1,Intermediate,1,18.2278
5.9,4.0,80.3,Intermediate,1,7.4904
2.7,6.9,100.0,Advanced,2,7.5514
7.8,6.9,51.2,Beginner,0,12.6843
7.2,2.5,80.9,Intermediate,1,15.7133
2.0,4.8,100.0,Advanced,2,11.6295
5.7,4.6,68.8,Beginner,0,32.0396
5.6,3.6,82.4,Intermediate,1,19.045
9.6,7.2,42.8,Beginner,0,24.1932
2.0,5.0,100.0,Advanced,2,0.7
3.5,5.0,84.5,Intermediate,1,15.318
2.7,4.1,100.0,Advanced,2,7.2811
8.6,7.6,61.400000000000006,Intermediate,1,17.9763
3.3,4.9,100.0,Advanced,2,1.5386
2.2,1.9,97.7,Intermediate,1,13.7823
6.7,4.9,75.19999999999999,Intermediate,1,7.1756
7.8,8.4,45.2,Beginner,0,23.1254
4.3,9.8,67.69999999999999,Intermediate,1,19.2681
6.5,3.7,99.6,Advanced,2,9.4546
6.4,7.0,93.2,Advanced,2,2.3145
5.9,9.3,64.4,Intermediate,1,12.1857
4.8,7.8,72.2,Intermediate,1,10.7054
7.2,8.2,63.800000000000004,Intermediate,1,6.5249
6.8,5.2,96.0,Advanced,2,4.9527
5.3,4.9,69.2,Beginner,0,18.1478
9.7,8.7,54.800000000000004,Intermediate,1,16.7812
5.4,5.8,65.2,Beginner,0,32.4407
9.8,6.6,44.400000000000006,Beginner,0,34.4587
6.8,8.0,65.6,Intermediate,1,19.0638
3.1,8.7,62.800000000000004,Beginner,0,24.8513
4.8,9.4,91.6,Advanced,2,2.8723
4.3,4.2,84.5,Intermediate,1,18.3855
9.6,1.6,76.4,Intermediate,1,14.7224
7.8,8.9,43.2,Beginner,0,38.5494
5.6,6.8,72.80000000000001,Intermediate,1,9.9699
9.7,8.1,56.60000000000001,Intermediate,1,19.1804
6.7,5.3,62.0,Beginner,0,31.3527
5.4,2.6,100.0,Advanced,2,3.9245
5.6,8.0,69.2,Intermediate,1,18.1946
9.6,8.6,83.6,Advanced,2,4.3209
9.1,3.6,71.9,Intermediate,1,16.4273
2.8,9.8,59.599999999999994,Beginner,0,32.609
4.0,3.9,86.3,Intermediate,1,12.803
5.3,1.3,100.0,Advanced,2,11.3814
2.3,1.9,97.4,Intermediate,1,9.0088
6.5,2.0,76.0,Beginner,0,19.9696
3.2,7.0,79.4,Intermediate,1,17.8473
4.0,2.8,100.0,Advanced,2,5.2977
3.2,3.2,90.8,Intermediate,1,20.9317
3.5,4.1,87.2,Intermediate,1,17.2358
4.4,4.7,73.6,Beginner,0,36.4808
2.9,4.3,100.0,Advanced,2,7.0057
9.9,9.8,50.89999999999999,Intermediate,1,12.0363
8.2,4.3,95.0,Advanced,2,3.8454
2.1,8.5,67.6,Beginner,0,21.3617
9.8,5.7,48.0,Beginner,0,30.9441
3.8,2.7,90.5,Intermediate,1,9.2699
3.9,9.3,57.199999999999996,Beginner,0,29.8367
6.9,9.1,62.0,Intermediate,1,14.0964
5.8,4.0,80.6,Intermediate,1,14.4135
8.1,9.1,41.2,Beginner,0,39.4762
2.5,9.5,96.0,Advanced,2,5.3048
4.9,5.3,69.2,Beginner,0,30.6784
8.3,9.6,56.300000000000004,Intermediate,1,11.4055
2.4,7.0,72.4,Beginner,0,26.2926
3.4,8.8,61.199999999999996,Beginner,0,31.8597
6.9,4.4,64.8,Beginner,0,18.5081
2.6,6.9,72.0,Beginner,0,21.5127
9.2,5.3,52.0,Beginner,0,26.9125
1.0,5.2,85.2,Beginner,0,37.5323
4.9,4.0,74.4,Beginner,0,13.4151
1.3,2.0,96.8,Beginner,0,21.4394
6.5,4.0,78.5,Intermediate,1,13.2691
4.5,7.4,74.3,Intermediate,1,11.8627
8.9,6.1,65.0,Intermediate,1,8.1797
1.2,9.9,65.6,Beginner,0,36.6712
1.9,9.2,65.6,Beginner,0,32.6545
8.3,1.3,81.19999999999999,Intermediate,1,18.1863
4.7,2.4,88.7,Intermediate,1,16.7311
8.4,9.7,37.599999999999994,Beginner,0,36.816
8.7,9.2,84.2,Advanced,2,5.7639
3.0,2.3,94.1,Intermediate,1,12.8938
8.3,7.8,87.8,Advanced,2,3.3623
6.2,4.8,66.0,Beginner,0,28.4621
1.1,2.8,98.3,Intermediate,1,19.1786
7.5,5.8,56.8,Beginner,0,35.6545
1.4,4.9,84.8,Beginner,0,16.7455
3.8,4.1,100.0,Advanced,2,10.605
4.8,6.3,76.7,Intermediate,1,8.4958
3.8,9.9,55.2,Beginner,0,20.2989
7.8,5.3,70.7,Intermediate,1,11.6181
3.9,6.0,100.0,Advanced,2,9.636
6.9,6.8,92.6,Advanced,2,10.2938
4.5,8.9,93.2,Advanced,2,6.8418
2.3,3.8,100.0,Advanced,2,7.5499
4.5,4.7,100.0,Advanced,2,9.0098
5.5,2.1,100.0,Advanced,2,2.5834
7.6,2.8,68.4,Beginner,0,27.3068
8.0,6.3,91.4,Advanced,2,9.5667
8.4,9.7,37.599999999999994,Beginner,0,16.1223
5.2,4.6,80.6,Intermediate,1,15.2178
2.3,3.0,94.1,Intermediate,1,13.9173
6.6,5.7,60.8,Beginner,0,16.3109
7.0,4.9,96.2,Advanced,2,12.7184
6.8,5.3,95.8,Advanced,2,6.3634
6.8,1.9,100.0,Advanced,2,7.2117
8.4,2.4,98.4,Advanced,2,2.7742
6.2,5.9,73.69999999999999,Intermediate,1,20.4636
1.2,8.9,79.7,Intermediate,1,18.8638
5.9,8.8,65.9,Intermediate,1,11.8754
7.1,6.1,93.6,Advanced,2,6.5215
4.0,2.8,89.6,Intermediate,1,7.9282
3.9,7.5,97.2,Advanced,2,7.7483
1.3,5.3,83.6,Beginner,0,14.4117
2.4,3.6,92.0,Intermediate,1,12.4168
2.6,5.6,85.4,Intermediate,1,17.2592
4.1,8.7,94.4,Advanced,2,1.8023
7.0,4.8,74.6,Intermediate,1,17.1249
3.1,2.7,86.8,Beginner,0,30.9848
7.5,4.6,95.8,Advanced,2,5.2642
2.0,5.0,89.0,Intermediate,1,17.3468
5.1,4.2,100.0,Advanced,2,5.8332
9.9,5.7,88.8,Advanced,2,9.1313
2.9,4.8,86.9,Intermediate,1,12.3268
4.1,8.3,72.8,Intermediate,1,17.8005
3.2,3.1,84.8,Beginner,0,30.3012
5.0,8.5,69.5,Intermediate,1,12.6567
4.9,9.1,54.0,Beginner,0,20.6789
6.8,6.3,57.6,Beginner,0,31.292
8.1,3.2,76.1,Intermediate,1,17.5755
6.8,2.6,72.4,Beginner,0,21.8552
1.8,3.1,95.3,Intermediate,1,10.0229
8.9,2.1,66.0,Beginner,0,14.6999
5.2,7.3,72.5,Intermediate,1,8.8195
5.7,4.5,79.4,Intermediate,1,12.5727
6.8,9.4,61.400000000000006,Intermediate,1,17.775
2.6,7.0,81.2,Intermediate,1,19.2596
9.3,3.0,60.8,Beginner,0,34.1247
9.6,2.1,96.6,Advanced,2,4.004
8.6,2.3,77.30000000000001,Intermediate,1,17.7345
2.1,7.0,82.7,Intermediate,1,20.765
3.1,1.4,100.0,Advanced,2,8.6032
4.6,9.4,68.0,Intermediate,1,21.2333
5.1,5.2,99.4,Advanced,2,11.7031
3.5,6.0,72.0,Beginner,0,30.0336
7.5,5.0,72.5,Intermediate,1,17.0072
5.9,4.6,78.5,Intermediate,1,8.6105
7.9,1.7,100.0,Advanced,2,6.6239
8.5,5.4,68.3,Intermediate,1,10.5271
8.1,2.0,69.6,Beginner,0,29.5869
7.0,7.0,54.0,Beginner,0,36.3815
6.3,7.8,53.6,Beginner,0,22.5324
2.9,5.3,77.2,Beginner,0,24.4937
2.8,6.6,81.80000000000001,Intermediate,1,19.5833
9.5,8.7,55.400000000000006,Intermediate,1,7.5797
2.4,5.2,100.0,Advanced,2,6.9421
9.1,6.2,64.1,Intermediate,1,15.0019
6.1,3.6,71.2,Beginner,0,17.8452
1.8,9.0,98.4,Advanced,2,5.6536
