Time Taken (QNS/Minutes),Question Difficulty,Topic Difficulty,Score,Skill Level
0.386905089444571,2.4,7.9,53.65%,Beginner
0.320470860497656,6.4,8.0,59.6%,Intermediate
0.24002847941724603,6.2,6.3,95.0%,Advanced
0.12133201367153898,7.5,7.9,89.2%,Advanced
0.17232116276928508,4.6,2.2,100%,Advanced
0.3699221873471066,1.9,1.2,86.05%,Beginner
0.3570022773243481,1.6,6.0,65.80000000000001%,Beginner
0.11641126397062099,3.9,4.3,63.1%,Beginner
0.14981919394516682,2.3,2.3,100%,Advanced
0.3204395552207003,9.7,9.0,15.850000000000009%,Beginner
0.4552959538570725,5.5,9.8,31.14999999999999%,Beginner
0.34848580044909566,1.5,5.8,67.15%,Beginner
0.09226925267217864,7.2,6.5,92.6%,Advanced
0.37484629535348996,3.7,1.3,77.5%,Beginner
0.167181704290535,3.9,3.3,100%,Advanced
0.11878052703921269,8.6,5.3,92.2%,Advanced
0.2160755413357071,1.6,8.0,56.800000000000004%,Beginner
0.3123357264399388,9.3,9.7,43.5%,Intermediate
0.37363341302836417,8.7,5.5,36.1%,Beginner
0.4427833691982718,1.7,6.3,64.0%,Beginner
0.27968460989254373,3.8,3.6,84.1%,Intermediate
0.3411253849129047,3.2,2.6,73.9%,Beginner
0.24979153147813973,2.1,5.2,100%,Advanced
0.3264535093969024,7.5,6.3,37.9%,Beginner
0.3142080939578816,9.5,7.4,23.950000000000003%,Beginner
0.35542182744163897,8.8,3.3,45.55%,Beginner
0.21439260883460157,9.7,7.1,86.4%,Advanced
0.1257679213961505,1.6,1.8,100%,Advanced
0.20389810050544682,8.8,6.9,55.05%,Intermediate
0.1547782560935057,3.2,6.8,100%,Advanced
0.18976164613486426,7.6,7.5,89.8%,Advanced
0.1419565440814602,5.1,2.0,100%,Advanced
0.15556624740617983,6.3,3.8,99.8%,Advanced
0.4209936494684915,7.4,1.5,59.949999999999996%,Beginner
0.4665933358056411,7.8,1.3,59.050000000000004%,Beginner
0.16573240726881183,3.7,3.9,100%,Advanced
0.20712233715653575,6.0,2.1,100%,Advanced
0.45177291151190957,5.7,4.7,53.199999999999996%,Beginner
0.1837800877209115,8.9,5.1,92.0%,Advanced
0.1962641453541369,1.9,9.0,50.949999999999996%,Beginner
0.2600335684689119,3.3,7.6,50.95%,Beginner
0.11917957573972392,1.5,7.4,100%,Advanced
0.22119132884491316,6.0,1.8,100%,Advanced
0.14779069972013206,2.7,2.9,100%,Advanced
0.39581226079034515,4.3,10.0,35.64999999999999%,Beginner
0.1937704389909618,8.2,5.1,93.4%,Advanced
0.31345057877424676,2.8,5.7,61.75%,Beginner
0.2408360440711093,7.5,3.8,49.15%,Beginner
0.24635735278565588,6.6,9.1,88.6%,Advanced
0.12698147075859936,9.7,3.3,41.5%,Beginner
0.2672696037745978,8.2,4.0,45.1%,Beginner
0.235498806788055,5.6,3.5,100%,Advanced
0.1036750541783635,1.3,2.5,82.9%,Beginner
0.21374632370513436,3.6,8.0,47.800000000000004%,Beginner
0.05103294586809666,8.6,2.7,97.4%,Advanced
0.05289858290935685,6.7,3.3,100%,Advanced
0.10034993451265438,5.3,4.0,77.44999999999999%,Intermediate
0.3066931808469744,7.8,9.7,21.25%,Beginner
0.09562147178969752,1.7,5.3,68.5%,Beginner
0.089341634511655,5.5,1.6,100%,Advanced
0.1559570604589852,6.4,8.8,31.599999999999994%,Beginner
0.23530907424755604,7.7,5.8,62.75%,Intermediate
0.22478557152353004,4.3,2.4,100%,Advanced
0.0889766781937386,8.3,3.5,96.4%,Advanced
0.22188851364570103,4.3,8.9,93.6%,Advanced
0.39722313470268905,3.5,2.5,73.0%,Beginner
0.18776731070408403,9.4,7.6,86.0%,Advanced
0.1818520513494481,4.0,5.8,100%,Advanced
0.25661372445062763,7.9,6.6,34.75%,Beginner
0.3862782528105024,1.6,4.1,74.35%,Beginner
0.13030636085860306,5.7,6.8,95.0%,Advanced
0.13249200439679368,2.5,3.8,100%,Advanced
0.1547817461272589,7.5,7.9,89.2%,Advanced
0.27345014500949744,5.2,5.0,54.1%,Beginner
0.13977778048433445,2.3,7.7,100%,Advanced
0.15467965534302663,6.5,8.7,31.60000000000001%,Beginner
0.4063830446202399,8.9,6.9,28.89999999999999%,Beginner
0.18128253768520636,7.2,4.1,97.4%,Advanced
0.12213028386275612,4.3,2.1,71.2%,Beginner
0.42552353438395346,2.8,9.0,46.9%,Beginner
0.2362830598606162,4.2,5.0,100%,Advanced
0.12357637394153967,7.0,9.1,87.8%,Advanced
0.36315760445134077,9.9,8.2,18.549999999999997%,Beginner
0.046180558811846996,2.0,2.6,100%,Advanced
0.09213431863349021,3.0,9.8,94.4%,Advanced
0.24568198424864107,8.9,7.9,86.4%,Advanced
0.40662455268224906,8.1,4.0,45.550000000000004%,Beginner
0.16026799984793388,7.0,1.1,63.550000000000004%,Beginner
0.17174618015564777,8.7,6.0,90.6%,Advanced
0.22474772179236208,2.8,6.8,56.800000000000004%,Beginner
0.07668644510610845,1.3,2.0,100%,Advanced
0.12645942520734815,2.8,5.6,100%,Advanced
0.15565569165598186,3.9,1.1,77.5%,Beginner
0.23147851370514144,2.6,8.3,98.2%,Advanced
0.14432327822111649,8.0,3.7,96.6%,Advanced
0.2372199538906675,6.0,6.1,95.8%,Advanced
0.17287454380937586,2.4,4.3,69.85%,Beginner
0.40658819024191584,5.6,9.8,30.700000000000003%,Beginner
0.3534837058504668,6.2,1.3,66.25%,Beginner
0.054579682657168734,4.1,3.0,100%,Advanced
0.20613795135790208,9.0,1.3,99.4%,Advanced
0.1728343329776003,2.3,6.1,62.2%,Beginner
0.19964234430854869,8.4,8.6,86.0%,Advanced
0.21910075452360273,8.8,8.4,22.599999999999994%,Beginner
0.07545447703013061,9.0,2.6,96.8%,Advanced
0.1456688762522666,1.6,3.7,100%,Advanced
0.1913711788229106,9.0,8.3,85.4%,Advanced
0.37666344200246815,1.1,5.8,68.95%,Beginner
0.0891944474266848,6.4,2.9,100%,Advanced
0.2032764058494612,2.4,5.0,100%,Advanced
0.3505914464567326,6.3,3.3,56.800000000000004%,Beginner
0.14723653945255782,2.4,4.7,68.05%,Beginner
0.13187183147224282,1.3,3.5,100%,Advanced
0.23021588630487438,9.3,6.4,29.349999999999994%,Beginner
0.10334646952323867,1.4,2.4,100%,Advanced
0.21860146044906542,2.6,1.8,80.2%,Beginner
0.45230360862757046,9.5,2.7,45.1%,Beginner
0.17998774702980216,1.4,5.6,68.5%,Beginner
0.27948927091064546,3.6,3.7,67.15%,Beginner
0.13902830565680216,7.7,9.2,23.950000000000003%,Beginner
0.3948470248167395,2.6,5.6,63.1%,Beginner
0.18338694601165884,7.7,8.0,88.6%,Advanced
0.10910240363375671,4.1,4.0,100%,Advanced
0.21503438343703093,9.2,2.6,46.900000000000006%,Beginner
0.2558826512634856,5.3,8.6,37.45%,Beginner
0.20085080998396393,8.6,9.7,17.650000000000006%,Beginner
0.37385810242318596,3.1,6.9,55.0%,Beginner
0.13709294992466173,10.0,4.4,35.2%,Beginner
0.23471904629650003,8.2,2.6,98.4%,Advanced
0.046399600946286895,6.2,3.4,100%,Advanced
0.3674985523722259,1.6,6.9,61.75%,Beginner
0.20411932356309534,5.3,4.1,57.7%,Beginner
0.35826091438417124,1.8,7.8,56.800000000000004%,Beginner
0.3052846001719727,9.5,2.0,48.25%,Beginner
0.23453396852389238,7.0,9.2,87.6%,Advanced
0.06830264469648503,2.0,4.4,100%,Advanced
0.32190943660255456,9.8,7.2,23.5%,Beginner
0.3494255670418517,5.7,9.8,30.25%,Beginner
0.1980284505499312,4.7,3.9,100%,Advanced
0.19205285327384783,4.1,6.5,52.300000000000004%,Beginner
0.13620456597587738,6.3,5.4,47.35%,Beginner
0.33226613513503955,7.5,6.7,36.1%,Beginner
0.19482059641947636,8.2,7.8,88.0%,Advanced
0.09466227328500058,5.8,8.1,92.2%,Advanced
0.08422528404769833,9.6,2.5,67.65%,Intermediate
0.06459880020548218,7.2,8.8,88.0%,Advanced
0.17782851612850048,6.6,8.6,89.6%,Advanced
0.16852501181425014,2.1,8.8,98.2%,Advanced
0.44675297921759755,7.9,1.9,55.9%,Beginner
0.2050900843604581,2.5,5.4,100%,Advanced
0.18316722761007403,8.5,6.0,91.0%,Advanced
0.19678331238227784,4.5,5.2,100%,Advanced
0.4199058304954523,9.3,5.0,35.64999999999999%,Beginner
0.167838515451955,1.6,9.7,97.4%,Advanced
0.4302362431377637,6.0,7.2,40.6%,Beginner
0.11199339287822233,6.6,3.1,100%,Advanced
0.22859502033404766,2.6,8.5,50.050000000000004%,Beginner
0.37701776826305267,2.5,9.9,44.199999999999996%,Beginner
0.06532268493679677,6.6,4.1,98.6%,Advanced
0.1487013909569846,4.5,6.3,98.4%,Advanced
0.2353845266406067,9.3,9.8,14.049999999999997%,Beginner
0.40134242976705464,6.4,9.5,28.450000000000003%,Beginner
0.16298320238962596,9.0,6.5,89.0%,Advanced
0.24099141242652936,2.2,2.1,100%,Advanced
0.25200269137147,2.5,2.1,79.3%,Beginner
0.13362330436807918,8.2,3.4,69.4%,Intermediate
0.2313376187327192,4.2,3.0,67.6%,Beginner
0.14773713706702196,4.9,7.4,95.4%,Advanced
0.36449000749818616,7.5,5.3,42.4%,Beginner
0.07241480582311224,7.8,8.0,88.4%,Advanced
0.2436625978444337,4.5,9.6,91.8%,Advanced
0.21952901776476444,6.8,5.2,46.0%,Beginner
0.38058207352997314,4.6,9.1,38.35%,Beginner
0.2409449837811059,1.7,7.2,59.949999999999996%,Beginner
0.26674917114705976,1.2,8.9,74.65%,Intermediate
0.25861376423880555,6.9,7.4,91.4%,Advanced
0.05184796023276699,4.9,7.3,95.6%,Advanced
0.2707428786052235,1.5,3.0,79.75%,Beginner
0.2952924043266507,10.0,3.9,37.449999999999996%,Beginner
0.26610186165431593,2.8,8.5,49.15%,Beginner
0.21085834237504156,6.7,2.4,100%,Advanced
0.2437907541450462,1.3,6.2,66.25%,Beginner
0.17781319271777415,9.3,9.5,15.399999999999991%,Beginner
0.08733900249201726,8.8,8.2,86.0%,Advanced
0.05328017135493704,7.3,3.9,97.6%,Advanced
0.2864544026462181,5.0,7.5,66.25%,Intermediate
0.2276488671816851,1.4,5.9,100%,Advanced
0.305338441357543,5.1,2.1,84.80000000000001%,Intermediate
0.25536216819740404,9.1,9.9,82.0%,Advanced
0.12011958226181564,7.3,5.6,94.2%,Advanced
0.18319766358505188,5.8,4.9,98.6%,Advanced
0.04596317852844019,1.2,1.7,100%,Advanced
0.04978605701800497,4.5,3.4,100%,Advanced
0.17042998305646664,1.7,2.6,100%,Advanced
0.3013673971277815,8.9,6.8,29.35000000000001%,Beginner
0.06379704105472726,5.6,5.2,98.4%,Advanced
0.17046691318057916,9.5,8.4,84.2%,Advanced
0.09069216285080725,2.5,8.9,97.2%,Advanced
0.326427595979822,8.6,3.7,44.65%,Beginner
0.18486113646537705,4.0,4.6,61.300000000000004%,Beginner
0.4046883219656344,5.5,3.4,59.949999999999996%,Beginner
0.10816301285291995,5.5,2.0,100%,Advanced
0.33844286797241785,2.7,7.6,53.65%,Beginner
0.21745966539742137,8.9,2.9,96.4%,Advanced
0.23931361069813092,5.9,5.8,47.35%,Beginner
0.3183999955516673,8.5,9.5,19.0%,Beginner
0.13478187653729287,6.9,5.5,95.2%,Advanced
0.09867279733739723,1.9,9.2,50.050000000000004%,Beginner
0.4203919402870722,1.4,3.6,77.5%,Beginner
0.3928010939685114,7.4,8.9,26.64999999999999%,Beginner
0.15202058158074752,3.5,8.2,96.6%,Advanced
0.20676203523253214,4.6,3.1,65.35%,Beginner
0.11122925058612643,7.6,2.1,56.35%,Beginner
0.08904227389112762,4.3,5.8,99.8%,Advanced
0.04979696457965036,3.2,2.0,100%,Advanced
0.2123281314550397,3.6,2.9,100%,Advanced
0.1615155020050367,1.4,1.2,100%,Advanced
0.29658904150800114,2.1,4.5,86.9%,Intermediate
0.1990285462035776,3.8,7.5,97.4%,Advanced
0.4302656428157639,8.1,5.6,38.35%,Beginner
0.10728332154252142,2.0,1.7,100%,Advanced
0.3133585179018576,5.2,5.4,72.89999999999999%,Intermediate
0.3659393626848928,7.9,6.8,33.85000000000001%,Beginner
0.38776093843330844,1.6,1.5,86.05%,Beginner
0.2157508688734431,5.8,5.1,50.95%,Beginner
0.104991812056645,4.9,8.6,39.25%,Beginner
0.29537134300964785,6.9,7.7,34.3%,Beginner
0.0941871710724443,3.8,2.7,100%,Advanced
0.43154194881888985,3.5,9.0,43.75%,Beginner
0.40453601874032036,2.8,7.6,53.2%,Beginner
0.3667454071861104,9.6,5.5,32.05%,Beginner
0.32655511183758146,10.0,4.6,34.3%,Beginner
0.22007513410242677,6.9,4.0,50.949999999999996%,Beginner
0.113895981909254,6.5,4.4,50.949999999999996%,Beginner
0.11672808616103811,2.3,7.0,58.15%,Beginner
0.07121522111672862,8.9,6.2,89.8%,Advanced
0.18653511529258437,7.0,5.1,45.550000000000004%,Beginner
0.21860612070917176,8.1,4.4,95.0%,Advanced
0.1789902515792241,9.4,4.5,92.2%,Advanced
0.07535611942384607,7.9,3.9,96.4%,Advanced
0.265054002143835,3.6,8.6,45.1%,Beginner
0.3149188748058179,9.6,6.7,26.64999999999999%,Beginner
0.12882241148236637,4.4,6.5,98.2%,Advanced
0.20785058126599754,1.5,6.2,100%,Advanced
0.23862208915491523,1.4,8.7,54.550000000000004%,Beginner
0.4430552016544333,2.1,7.7,55.9%,Beginner
0.4309716841837552,7.6,8.9,25.75%,Beginner
0.17972784074437353,5.1,4.2,58.15%,Beginner
0.16096530267357767,1.8,5.3,100%,Advanced
0.21717260216578715,5.2,6.0,97.6%,Advanced
0.1302172672688606,4.0,6.6,52.300000000000004%,Beginner
0.4472204860804813,7.5,6.4,37.449999999999996%,Beginner
0.1708177495820916,6.7,1.6,100%,Advanced
0.2179405975375077,2.9,7.9,98.4%,Advanced
0.22338020511892395,4.9,9.2,36.550000000000004%,Beginner
0.07220435503063341,1.9,2.7,100%,Advanced
0.17216252225909753,2.7,4.3,100%,Advanced
0.1505704282521972,4.6,6.2,98.4%,Advanced
0.22736762173557049,1.7,8.9,98.8%,Advanced
0.19641383038200216,4.8,9.0,37.9%,Beginner
0.2315348123268462,1.7,5.4,100%,Advanced
0.12069330910361126,9.1,9.6,82.6%,Advanced
0.41274274168882713,1.1,5.2,71.65%,Beginner
0.17911456523862251,1.6,6.0,100%,Advanced
0.15638092773651746,5.0,4.0,78.5%,Intermediate
0.056815937140181925,4.7,4.4,100%,Advanced
0.16962282789691524,9.9,6.8,86.6%,Advanced
0.3832965443904029,3.8,9.7,39.25%,Beginner
0.22648935965895095,3.2,3.6,100%,Advanced
0.08009639120495401,1.5,7.3,100%,Advanced
0.27425670669093094,1.1,8.7,55.900000000000006%,Beginner
0.12994185687246687,8.8,6.1,90.2%,Advanced
0.26497891793410544,9.1,5.9,32.5%,Beginner
0.1992541196447292,3.0,2.0,100%,Advanced
0.21369385386851586,7.9,4.7,94.8%,Advanced
0.19055875164783428,3.6,9.7,40.150000000000006%,Beginner
0.09413829541427014,1.2,5.4,100%,Advanced
0.18863530780348622,2.9,5.2,100%,Advanced
0.13269182088694398,2.8,8.4,49.6%,Beginner
0.22804966846957792,2.8,1.8,79.3%,Beginner
0.3997390721017056,4.9,4.0,59.949999999999996%,Beginner
0.0824858763201914,5.7,5.8,97.0%,Advanced
0.18421767134017222,6.3,5.4,96.6%,Advanced
0.09993078357988786,6.3,1.8,63.550000000000004%,Beginner
0.1906340298365234,3.3,5.5,60.4%,Beginner
0.2491285578431149,3.0,2.4,75.7%,Beginner
0.2604661196693,7.8,6.6,59.60000000000001%,Intermediate
0.1491316189782458,6.9,7.8,90.6%,Advanced
0.1475575095965662,1.4,7.8,100%,Advanced
0.13300468044848768,1.1,6.8,100%,Advanced
0.2017251941339833,3.8,3.2,100%,Advanced
0.10622266225379909,6.3,6.0,95.4%,Advanced
0.10754570246221759,7.9,7.7,29.799999999999997%,Beginner
0.2283597721369204,3.1,4.7,100%,Advanced
0.22140425976095765,2.6,9.9,66.25%,Intermediate
0.23036126381443836,1.2,3.2,80.2%,Beginner
0.1977745239474062,3.1,4.2,67.15%,Beginner
0.3945074824261042,8.4,3.6,46.0%,Beginner
0.25731284055917314,2.7,3.3,73.0%,Beginner
0.11235074206727567,3.1,7.1,99.6%,Advanced
0.15750448075071352,1.0,9.8,98.4%,Advanced
0.27065877970796537,6.6,8.2,33.400000000000006%,Beginner
0.1933829209918142,9.0,9.6,16.299999999999997%,Beginner
0.1673767366402373,7.8,2.1,100%,Advanced
0.1959230857181974,3.9,9.9,61.699999999999996%,Intermediate
0.07475072499916155,6.6,2.6,100%,Advanced
0.2633481826192826,5.5,10.0,30.25%,Beginner
0.18292797274783493,4.6,9.8,91.2%,Advanced
0.0825354004937513,7.6,2.0,100%,Advanced
0.42060941801379703,2.9,4.3,67.6%,Beginner
0.26406655843297516,4.3,3.2,66.25%,Beginner
0.07542233088970504,6.9,5.1,96.0%,Advanced
0.23517791288225592,3.1,3.8,68.95%,Beginner
0.13295966531953468,3.2,7.3,99.0%,Advanced
0.18017680125260616,8.6,6.7,89.4%,Advanced
0.2715891096131897,2.8,5.6,62.2%,Beginner
0.30689627969752664,8.4,9.2,20.799999999999997%,Beginner
0.17725431710403441,4.6,1.6,100%,Advanced
0.15856628407886617,6.7,7.3,37.0%,Beginner
0.22605416474681586,5.1,7.1,95.6%,Advanced
0.1975556788354027,4.9,2.4,100%,Advanced
0.22010722693196577,4.0,3.1,68.05%,Beginner
0.1365744812273065,5.7,7.4,93.8%,Advanced
0.1751023907127402,7.2,5.4,94.8%,Advanced
0.14636916941900205,1.7,5.7,100%,Advanced
0.10255973960589344,4.2,4.5,100%,Advanced
0.3571664389461456,9.8,9.1,14.950000000000003%,Beginner
0.08051819528831641,3.4,5.6,100%,Advanced
0.25820749475058846,8.2,9.5,84.6%,Advanced
0.13925761408017506,7.2,8.8,88.0%,Advanced
0.14249344520179488,5.5,1.2,69.85%,Beginner
0.1405402217969757,6.0,4.8,98.4%,Advanced
0.16143795242058612,3.0,1.7,100%,Advanced
0.22253610728574988,1.5,3.2,100%,Advanced
0.3405247837717279,8.5,5.2,38.35%,Beginner
0.2696424393890749,1.1,3.8,77.95%,Beginner
0.2847997566942263,9.4,1.1,52.75%,Beginner
0.1638731894619134,6.5,8.7,89.6%,Advanced
0.28312879097320753,9.3,7.9,22.599999999999994%,Beginner
0.17162233664791565,7.1,2.2,58.15%,Beginner
0.19932695991555469,9.7,4.9,34.3%,Beginner
0.12171385202967766,3.8,8.5,95.4%,Advanced
0.13539187954707183,5.3,2.9,100%,Advanced
0.06957891068691245,8.4,2.5,98.2%,Advanced
0.21406298224741482,4.8,7.0,46.9%,Beginner
0.23823042907595474,5.7,8.6,91.4%,Advanced
0.23815887219472695,4.0,7.1,50.050000000000004%,Beginner
0.272032010640426,3.6,6.6,54.1%,Beginner
0.10901940299014218,4.9,1.7,100%,Advanced
0.33337696658848354,8.0,4.3,44.65%,Beginner
0.1755647794434976,5.3,4.5,100%,Advanced
0.27206292011494804,3.5,3.2,69.85%,Beginner
0.09224770547593954,5.1,8.7,92.4%,Advanced
0.1831078428754243,6.8,6.1,41.95%,Beginner
0.43514794301759246,7.7,5.2,41.949999999999996%,Beginner
0.14088164000474623,4.9,6.1,50.5%,Beginner
0.23511205550086844,7.8,3.3,97.8%,Advanced
0.3038824570820395,1.9,9.2,50.050000000000004%,Beginner
0.11586794142122797,8.3,6.1,91.2%,Advanced
0.3914273941797293,8.1,4.9,41.5%,Beginner
0.12707708901286452,6.5,2.9,100%,Advanced
0.21687397899860222,1.4,6.0,66.69999999999999%,Beginner
0.14874880131719345,8.4,9.2,84.8%,Advanced
0.11458085616235142,7.2,4.8,46.0%,Beginner
0.15962979581328732,8.5,4.5,41.5%,Beginner
0.14533719068437764,5.2,3.3,100%,Advanced
0.16659850580060037,6.4,9.4,88.4%,Advanced
0.2274602652008506,2.7,9.5,67.30000000000001%,Intermediate
0.23739833227795076,4.4,1.5,100%,Advanced
0.2118646113982149,2.8,7.7,73.25%,Intermediate
0.25847806897168557,4.8,9.7,91.0%,Advanced
0.38706265021579794,3.4,5.2,61.300000000000004%,Beginner
0.06885211551471655,8.1,4.5,65.9%,Intermediate
0.12193849084095727,6.9,6.6,62.75%,Intermediate
0.24749935391089806,3.7,9.1,94.4%,Advanced
0.13623951807316265,2.4,7.7,99.8%,Advanced
0.30375535839842555,7.5,9.9,21.700000000000003%,Beginner
0.12894797191594765,4.9,1.2,100%,Advanced
0.22786686049056598,1.7,9.7,97.2%,Advanced
0.4019378077647831,8.3,4.1,44.199999999999996%,Beginner
0.3620064145786264,5.8,8.9,33.85000000000001%,Beginner
0.28741201784809006,6.8,4.9,47.35%,Beginner
0.2669654571547524,2.0,2.4,80.2%,Beginner
0.09624616005793706,7.4,5.2,94.8%,Advanced
0.16593805279687238,1.3,2.3,83.8%,Beginner
0.39927169774787064,8.1,6.5,34.3%,Beginner
0.24036837143776427,3.6,8.4,96.0%,Advanced
0.13663922946242318,5.1,5.8,98.2%,Advanced
0.1706649335876953,5.1,1.4,100%,Advanced
0.20248173436246408,6.3,4.9,49.6%,Beginner
0.09430138164321648,6.4,2.0,62.199999999999996%,Beginner
0.2181839505603786,1.4,7.5,59.949999999999996%,Beginner
0.08248788166247191,6.5,4.4,98.2%,Advanced
0.1011274532585535,7.6,2.0,76.4%,Intermediate
0.12538674709372621,9.1,7.6,24.85000000000001%,Beginner
0.35525286373084897,6.7,5.7,44.199999999999996%,Beginner
0.14341822322213163,8.4,2.1,73.25%,Intermediate
0.08169970804138843,9.1,9.1,83.6%,Advanced
0.14770870624663707,8.5,2.5,50.5%,Beginner
0.10800255658909962,6.0,1.1,100%,Advanced
0.14389254131809287,7.1,7.1,91.6%,Advanced
0.19030719362384566,9.8,1.9,96.6%,Advanced
0.05688523252352537,8.8,3.5,95.4%,Advanced
0.19804257448605195,6.0,9.0,57.5%,Intermediate
0.3641126341433015,3.9,6.4,53.65%,Beginner
0.398763802544112,2.9,6.9,55.9%,Beginner
0.16899477196269586,8.1,5.9,92.0%,Advanced
0.1930888601050337,8.5,4.1,94.8%,Advanced
0.4188396414161942,5.0,3.6,61.300000000000004%,Beginner
0.16596389226704822,1.3,6.6,64.45%,Beginner
0.2383603545419522,8.5,2.5,50.5%,Beginner
0.27159690559306915,7.1,9.4,25.75%,Beginner
0.10054485285529974,6.5,1.6,100%,Advanced
0.09657724257384644,2.3,5.8,100%,Advanced
0.34817211969056755,1.9,3.5,75.7%,Beginner
0.15011501100360036,1.7,4.5,100%,Advanced
0.12550145030994653,2.2,9.4,96.8%,Advanced
0.19247042968534953,5.0,9.7,33.85000000000001%,Beginner
0.2007711290543937,9.0,7.9,50.85000000000001%,Intermediate
0.10763281196830539,9.8,4.0,37.9%,Beginner
0.24643776108356613,8.4,2.1,99.0%,Advanced
0.2325930661223758,9.6,8.6,83.6%,Advanced
0.2193989474805743,2.9,4.1,100%,Advanced
0.1310553381831368,6.3,6.9,93.6%,Advanced
0.24217340385146435,6.0,6.7,42.85%,Beginner
0.36665220156291256,7.9,4.9,42.4%,Beginner
0.17704178656608816,8.1,7.1,56.800000000000004%,Intermediate
0.16692823949789434,8.8,8.8,20.799999999999997%,Beginner
0.06970132938355716,4.5,5.1,100%,Advanced
0.07473087823121179,3.0,1.3,100%,Advanced
0.22215529127650877,6.4,6.6,94.0%,Advanced
0.21861585957319019,3.7,1.0,100%,Advanced
0.42681017328578075,1.8,1.4,85.6%,Beginner
0.39199835510192244,2.8,8.9,47.35%,Beginner
0.4047013590902032,7.3,6.0,40.15%,Beginner
0.24127371554112148,6.9,9.6,87.0%,Advanced
0.14198090925682227,6.6,8.2,90.4%,Advanced
0.4439066431695947,8.9,9.6,16.75%,Beginner
0.10489413108540303,5.9,1.9,100%,Advanced
0.13519974886006164,7.3,6.3,92.8%,Advanced
0.133360010250608,8.3,6.8,89.8%,Advanced
0.33533854346156644,7.1,1.1,63.1%,Beginner
0.1588820935248446,2.3,3.2,100%,Advanced
0.3187394431493079,3.0,8.0,50.5%,Beginner
0.23777077449426703,4.8,9.9,90.6%,Advanced
0.41429031973393077,9.6,2.3,46.45%,Beginner
0.25780203164005755,9.2,7.4,25.299999999999997%,Beginner
0.277825989523068,9.9,6.2,27.549999999999997%,Beginner
0.2371944170333307,1.3,2.6,100%,Advanced
0.09197632106359226,8.2,9.0,85.6%,Advanced
0.07424244517597402,3.8,2.5,100%,Advanced
0.3837771852441688,7.2,9.5,24.85000000000001%,Beginner
0.19314246065594276,6.3,8.9,31.60000000000001%,Beginner
0.06381935779669075,3.4,5.8,100%,Advanced
0.0908031030390493,1.5,4.6,100%,Advanced
0.3261119487143507,4.1,7.3,48.7%,Beginner
0.11275911360788043,2.2,9.5,96.6%,Advanced
0.20774110900721543,8.9,4.5,39.699999999999996%,Beginner
0.15041977600070458,8.5,8.1,86.8%,Advanced
0.2284026237275664,3.0,1.7,78.85%,Beginner
0.1571298354271565,7.2,3.8,98.0%,Advanced
